timestamps,open,high,low,close,volume,amount
2026-05-18 04:00:00,49152.2,49168.5,49114.2,49123.7,1881.0,92401679.69999999
2026-05-18 04:30:00,49123.2,49167.7,49116.2,49163.7,2121.0,104276207.69999999
2026-05-18 05:00:00,49163.2,49208.7,49151.4,49199.2,3075.0,151287540.0
2026-05-18 05:30:00,49199.7,49242.7,49186.4,49209.2,3297.0,162242732.39999998
2026-05-18 06:00:00,49208.4,49244.6,49181.2,49185.5,3458.0,170083459.0
2026-05-18 06:30:00,49185.1,49240.7,49159.3,49240.7,3361.0,165497992.7
2026-05-18 07:00:00,49242.2,49282.8,49178.2,49273.2,5113.0,251933871.6
2026-05-18 07:30:00,49273.0,49304.4,49191.2,49251.7,6183.0,304523261.09999996
2026-05-18 08:00:00,49252.5,49298.7,49241.1,49292.7,4584.0,225957736.79999998
2026-05-18 08:30:00,49293.3,49310.5,49256.0,49310.5,3138.0,154736349.0
2026-05-18 09:00:00,49310.2,49316.7,49240.3,49251.2,2593.0,127708361.6
2026-05-18 09:30:00,49251.0,49283.7,49241.6,49281.5,2792.0,137593948.0
2026-05-18 10:00:00,49282.4,49288.5,49196.2,49238.8,3443.0,169529188.4
2026-05-18 10:30:00,49239.5,49268.7,49205.2,49224.6,2863.0,140930029.79999998
2026-05-18 11:00:00,49224.8,49262.6,49154.0,49242.7,4341.0,213762560.7
2026-05-18 11:30:00,49242.3,49485.6,49239.1,49390.4,11038.0,545171235.2
2026-05-18 12:00:00,49390.7,49425.6,49381.2,49421.2,4535.0,224125142.0
2026-05-18 12:30:00,49421.6,49663.0,49408.1,49615.2,10617.0,526764578.4
2026-05-18 13:00:00,49615.3,49635.6,49534.2,49606.3,6644.0,329584257.20000005
2026-05-18 13:30:00,49606.6,49807.3,49487.3,49714.6,36640.0,1821542944.0
2026-05-18 14:00:00,49714.2,49753.6,49613.2,49735.7,21658.0,1077175790.6
2026-05-18 14:30:00,49736.4,49751.3,49591.2,49669.2,20268.0,1006695345.5999999
2026-05-18 15:00:00,49668.4,49698.8,49468.4,49479.6,18238.0,902408944.8
2026-05-18 15:30:00,49478.6,49592.4,49450.2,49549.3,12057.0,597415910.1
2026-05-18 16:00:00,49549.7,49647.8,49510.5,49530.3,13009.0,644339672.7
2026-05-18 16:30:00,49531.2,49619.8,49500.2,49566.2,12001.0,594843966.1999999
2026-05-18 17:00:00,49564.9,49667.6,49538.1,49652.9,9424.0,467928929.6
2026-05-18 17:30:00,49652.4,49659.9,49571.6,49606.2,7930.0,393377166.0
2026-05-18 18:00:00,49607.3,49612.5,49412.8,49471.7,12904.0,638382816.8
2026-05-18 18:30:00,49471.2,49495.8,49389.1,49412.7,10505.0,519080413.49999994
2026-05-18 19:00:00,49412.3,49667.6,49404.1,49592.2,19132.0,948797970.4
2026-05-18 19:30:00,49591.4,49742.5,49570.2,49731.2,13197.0,656302646.4
2026-05-18 20:00:00,49731.7,49739.5,49677.5,49717.4,2739.0,136175958.6
2026-05-18 20:30:00,49718.4,49734.1,49699.2,49705.4,1451.0,72122535.4
2026-05-18 22:00:00,49706.3,49759.8,49691.3,49751.4,2131.0,106020233.4
2026-05-18 22:30:00,49752.3,49773.7,49732.2,49749.1,1265.0,62932611.5
2026-05-18 23:00:00,49748.4,49771.6,49743.9,49748.4,1280.0,63677952.0
2026-05-18 23:30:00,49747.6,49751.4,49704.2,49712.8,1564.0,77750819.2
2026-05-19 00:00:00,49713.5,49773.4,49693.2,49749.1,6386.0,317697752.59999996
2026-05-19 00:30:00,49749.6,49767.5,49701.4,49704.7,3327.0,165367536.89999998
2026-05-19 01:00:00,49704.2,49715.7,49649.1,49676.8,3963.0,196869158.4
2026-05-19 01:30:00,49677.5,49726.5,49660.2,49695.7,3756.0,186657049.2
2026-05-19 02:00:00,49695.2,49709.5,49648.2,49700.2,3357.0,166843571.39999998
2026-05-19 02:30:00,49699.4,49713.5,49676.7,49683.4,2133.0,105974692.2
2026-05-19 03:00:00,49681.8,49725.7,49659.2,49722.1,1782.0,88604782.2
2026-05-19 03:30:00,49721.3,49737.7,49679.2,49681.1,2063.0,102492109.3
2026-05-19 04:00:00,49681.7,49681.7,49593.2,49610.7,3187.0,158109300.89999998
2026-05-19 04:30:00,49611.6,49654.6,49611.6,49634.2,2817.0,139819541.4
2026-05-19 05:00:00,49634.7,49645.5,49559.7,49622.2,4042.0,200572932.39999998
2026-05-19 05:30:00,49622.7,49634.7,49591.2,49612.2,4184.0,207577444.79999998
2026-05-19 06:00:00,49612.7,49677.2,49583.2,49662.3,4941.0,245381424.3
2026-05-19 06:30:00,49660.0,49714.4,49652.3,49669.7,2892.0,143644772.4
2026-05-19 07:00:00,49669.2,49747.4,49655.5,49706.2,4250.0,211251350.0
2026-05-19 07:30:00,49705.4,49792.7,49691.1,49786.9,4191.0,208656897.9
2026-05-19 08:00:00,49786.4,49794.6,49646.8,49672.3,5301.0,263312862.3
2026-05-19 08:30:00,49673.3,49727.0,49666.3,49715.7,3203.0,159239387.1
2026-05-19 09:00:00,49715.2,49715.2,49636.4,49648.1,4029.0,200032194.9
2026-05-19 09:30:00,49648.7,49659.7,49554.1,49648.7,5327.0,264478624.89999998
2026-05-19 10:00:00,49648.2,49697.5,49583.0,49644.0,3610.0,179214840.0
2026-05-19 10:30:00,49644.7,49678.5,49572.1,49664.2,6371.0,316410618.2
2026-05-19 11:00:00,49663.3,49689.4,49608.0,49628.6,4609.0,228738217.4
2026-05-19 11:30:00,49628.2,49656.7,49567.5,49568.4,3524.0,174679041.6
2026-05-19 12:00:00,49569.6,49636.7,49546.4,49631.2,4280.0,212421536.0
2026-05-19 12:30:00,49629.7,49664.8,49623.5,49651.4,3509.0,174226762.6
2026-05-19 13:00:00,49651.7,49663.5,49463.1,49497.5,8731.0,432162672.5
2026-05-19 13:30:00,49498.3,49644.4,49281.5,49572.6,41106.0,2037731295.6
2026-05-19 14:00:00,49571.0,49623.8,49454.2,49593.6,27031.0,1340564601.6
2026-05-19 14:30:00,49592.6,49612.7,49449.5,49524.7,18406.0,911551628.1999999
2026-05-19 15:00:00,49524.4,49586.7,49439.1,49463.2,14942.0,739079134.4
2026-05-19 15:30:00,49462.3,49555.7,49440.4,49485.4,12160.0,601742464.0
2026-05-19 16:00:00,49485.1,49580.7,49415.4,49554.2,11348.0,562341061.6
2026-05-19 16:30:00,49554.7,49612.6,49504.1,49596.7,9031.0,447907797.7
2026-05-19 17:00:00,49595.3,49626.7,49568.2,49603.2,7857.0,389732342.4
2026-05-19 17:30:00,49603.0,49633.7,49583.6,49617.3,7794.0,386717236.20000005
2026-05-19 18:00:00,49617.7,49650.7,49548.5,49550.4,8678.0,429998371.2
2026-05-19 18:30:00,49550.7,49578.7,49450.1,49461.4,9236.0,456825490.40000004
2026-05-19 19:00:00,49460.5,49557.7,49455.2,49487.7,9500.0,470133150.0
2026-05-19 19:30:00,49488.5,49492.4,49357.4,49406.5,9693.0,478897204.5
2026-05-19 20:00:00,49407.5,49408.4,49352.2,49386.9,2310.0,114083739.0
2026-05-19 20:30:00,49386.9,49398.5,49377.7,49385.0,919.0,45384815.0
2026-05-19 22:00:00,49393.6,49410.6,49371.1,49374.4,1568.0,77419059.2
2026-05-19 22:30:00,49374.7,49419.7,49372.5,49414.2,1810.0,89439702.0
2026-05-19 23:00:00,49414.0,49466.5,49410.1,49456.5,1108.0,54797802.0
2026-05-19 23:30:00,49457.5,49504.7,49443.2,49446.2,1938.0,95826735.6
2026-05-20 00:00:00,49445.4,49445.4,49305.3,49363.7,8032.0,396489238.4
2026-05-20 00:30:00,49363.2,49403.5,49339.2,49370.8,7453.0,367960572.40000004
2026-05-20 01:00:00,49371.6,49395.4,49318.4,49327.5,7101.0,350274577.5
2026-05-20 01:30:00,49327.1,49433.1,49275.2,49402.2,6662.0,329117456.4
2026-05-20 02:00:00,49402.7,49426.7,49370.3,49371.3,3666.0,180995185.8
2026-05-20 02:30:00,49370.4,49370.4,49287.4,49306.1,5476.0,270000203.59999996
2026-05-20 03:00:00,49306.0,49316.8,49254.4,49302.4,3841.0,189370518.4
2026-05-20 03:30:00,49302.1,49328.4,49283.1,49314.7,2906.0,143308518.2
2026-05-20 04:00:00,49315.5,49366.7,49315.1,49344.5,2582.0,127407499.0
2026-05-20 04:30:00,49344.1,49346.5,49307.2,49318.2,1599.0,78859801.8
2026-05-20 05:00:00,49318.7,49370.7,49316.4,49346.1,3316.0,163631667.6
2026-05-20 05:30:00,49346.7,49400.7,49338.8,49373.4,3421.0,168906401.4
2026-05-20 06:00:00,49373.8,49451.6,49368.4,49439.2,3949.0,195235400.79999998
2026-05-20 06:30:00,49441.3,49448.6,49413.5,49431.7,2620.0,129511053.99999999
2026-05-20 07:00:00,49431.2,49453.7,49413.0,49449.9,3467.0,171442803.3
2026-05-20 07:30:00,49449.3,49450.5,49386.3,49386.7,2687.0,132702062.89999999
2026-05-20 08:00:00,49387.5,49430.7,49365.1,49430.4,4333.0,214181923.20000002
2026-05-20 08:30:00,49431.4,49494.3,49422.1,49461.2,3595.0,177813014.0
2026-05-20 09:00:00,49460.3,49474.5,49425.3,49456.4,2490.0,123146436.0
2026-05-20 09:30:00,49456.2,49484.9,49434.6,49473.9,2225.0,110079427.5
2026-05-20 10:00:00,49473.9,49523.9,49469.1,49518.3,2397.0,118695365.10000001
2026-05-20 10:30:00,49518.7,49567.5,49476.4,49486.5,2626.0,129951549.0
2026-05-20 11:00:00,49486.2,49536.6,49480.1,49535.7,2288.0,113337681.6
2026-05-20 11:30:00,49535.9,49563.4,49490.1,49507.9,3413.0,168970462.70000002
2026-05-20 12:00:00,49507.5,49639.8,49503.2,49629.5,3469.0,172164735.5
2026-05-20 12:30:00,49630.0,49661.6,49582.1,49582.7,3899.0,193322947.29999998
2026-05-20 13:00:00,49582.2,49623.4,49564.1,49602.1,3787.0,187843152.7
2026-05-20 13:30:00,49602.6,49606.2,49262.1,49464.7,35826.0,1772122342.1999998
2026-05-20 14:00:00,49465.4,49657.6,49295.6,49647.3,28067.0,1393450769.1000001
2026-05-20 14:30:00,49647.7,49786.7,49638.6,49769.4,19413.0,966173362.2
2026-05-20 15:00:00,49769.1,49972.5,49713.3,49762.2,18958.0,943391787.5999999
2026-05-20 15:30:00,49762.6,49949.7,49753.4,49894.0,11727.0,585106938.0
