<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.02	06:30:00	70359.78	70421.16	69923.70	70106.63	3011	0	1400
2026.06.02	07:00:00	70106.69	70161.46	69883.51	69904.32	298	0	1400
2026.06.03	07:00:00	66935.91	67330.40	66854.96	67187.36	2603	0	1400
2026.06.03	07:30:00	67187.35	67329.80	67067.26	67215.58	2277	0	1400
2026.06.03	08:00:00	67215.31	67260.02	67001.58	67031.54	2296	0	1400
2026.06.03	08:30:00	67032.04	67238.70	66959.53	67016.09	2605	0	1400
2026.06.03	09:00:00	67016.09	67099.73	66803.84	66825.04	2363	0	1400
2026.06.03	09:30:00	66825.02	67320.12	66645.46	67062.99	2438	0	1400
2026.06.03	10:00:00	67062.99	67470.59	67054.24	67312.79	2685	0	1400
2026.06.03	10:30:00	67312.78	67407.14	67172.30	67286.55	2071	0	1400
2026.06.03	11:00:00	67286.59	67365.61	67191.38	67328.29	2032	0	1400
2026.06.03	11:30:00	67328.28	67328.28	67047.66	67059.76	1979	0	1400
2026.06.03	12:00:00	67059.73	67133.03	66775.47	67020.51	2624	0	1400
2026.06.03	12:30:00	67020.55	67160.21	66817.28	67076.05	2464	0	1400
2026.06.03	13:00:00	67080.46	67243.41	66820.39	66828.04	2837	0	1400
2026.06.03	13:30:00	66828.03	67193.41	66622.18	66905.41	5889	0	1400
2026.06.03	14:00:00	66897.50	66949.73	66632.59	66792.99	4940	0	1400
2026.06.03	14:30:00	66790.25	66993.01	66704.22	66861.24	3919	0	1400
2026.06.03	15:00:00	66861.24	66899.59	66248.26	66594.53	4096	0	1400
2026.06.03	15:30:00	66597.50	66678.15	66059.54	66074.62	4377	0	1400
2026.06.03	16:00:00	66078.14	66379.51	65538.36	65604.03	6639	0	1400
2026.06.03	16:30:00	65604.35	66073.79	65581.89	66055.81	4420	0	1400
2026.06.03	17:00:00	66063.00	66125.25	65693.15	65946.07	3654	0	1400
2026.06.03	17:30:00	65946.08	66184.92	65790.00	65960.08	3259	0	1400
2026.06.03	18:00:00	65960.11	66093.20	65733.73	65903.99	3067	0	1400
2026.06.03	18:30:00	65903.94	66166.53	65784.26	66032.88	2888	0	1400
2026.06.03	19:00:00	66032.86	66050.92	65583.96	65646.19	3052	0	1400
2026.06.03	19:30:00	65648.21	65844.33	65224.62	65459.07	3487	0	1400
2026.06.03	20:00:00	65450.08	65605.02	65235.44	65540.96	3565	0	1400
2026.06.03	20:30:00	65540.91	65567.04	64737.81	64995.89	4813	0	1400
2026.06.03	21:00:00	64992.57	65591.44	64942.83	65511.11	3936	0	1400
2026.06.03	21:30:00	65510.54	65856.84	65286.11	65767.59	3768	0	1400
2026.06.03	22:00:00	65761.52	65840.58	64976.81	65152.77	5632	0	1400
2026.06.03	22:30:00	65160.91	65260.05	64765.47	64910.57	4990	0	1400
2026.06.03	23:00:00	64908.16	64983.40	64347.00	64501.19	6060	0	1400
2026.06.03	23:30:00	64502.84	64630.33	64080.31	64141.19	4228	0	1400
2026.06.04	00:00:00	64134.80	64434.43	63348.83	63350.07	5974	0	1400
2026.06.04	00:30:00	63345.16	63817.98	62988.50	63339.03	9379	0	1400
2026.06.04	01:00:00	63339.13	63506.53	62570.33	62700.54	10454	0	1400
2026.06.04	01:30:00	62707.35	63170.33	62093.61	62172.81	9339	0	1400
2026.06.04	02:00:00	62175.39	63115.63	61373.82	62992.05	11474	0	1400
2026.06.04	02:30:00	62991.33	63627.58	62887.69	63219.47	6467	0	1400
2026.06.04	03:00:00	63222.51	64149.82	63212.77	63919.30	5597	0	1400
2026.06.04	03:30:00	63921.01	64525.94	63896.20	64364.51	4464	0	1400
2026.06.04	04:00:00	64367.06	64765.92	64324.77	64562.95	4003	0	1400
2026.06.04	04:30:00	64562.62	64612.30	64255.52	64399.36	3504	0	1400
2026.06.04	05:00:00	64394.72	64394.72	63637.66	63832.70	4708	0	1400
2026.06.04	05:30:00	63832.71	64337.78	63756.81	63949.16	4238	0	1400
2026.06.04	06:00:00	63945.52	64485.78	63881.31	64250.85	3728	0	1400
2026.06.04	06:30:00	64254.01	64442.83	63967.34	64030.84	3508	0	1400
2026.06.04	07:00:00	64034.44	64068.42	63472.40	63688.94	3818	0	1400
2026.06.04	07:30:00	63688.92	64047.14	63588.64	63589.69	3215	0	1400
2026.06.04	08:00:00	63589.68	63901.96	63230.84	63492.19	5199	0	1400
2026.06.04	08:30:00	63495.97	63757.06	63367.05	63620.88	4109	0	1400
2026.06.04	09:00:00	63620.83	63645.29	62797.07	62859.40	4928	0	1400
2026.06.04	09:30:00	62859.85	63267.54	62700.82	63251.92	5191	0	1400
2026.06.04	10:00:00	63263.26	63278.90	62492.48	62492.48	4237	0	1400
2026.06.04	10:30:00	62492.49	62799.85	62282.27	62414.52	5101	0	1400
2026.06.04	11:00:00	62413.78	62676.37	62215.14	62601.88	4246	0	1008
2026.06.04	11:30:00	62605.78	62832.87	62190.15	62550.67	4277	0	1008
2026.06.04	12:00:00	62550.61	63408.80	62378.87	63271.40	6786	0	1008
2026.06.04	12:30:00	63266.94	63972.03	63140.11	63765.34	8226	0	1008
2026.06.04	13:00:00	63765.43	63843.37	63060.53	63227.37	6401	0	1008
2026.06.04	13:30:00	63226.19	64251.13	63182.55	64231.01	11293	0	1008
2026.06.04	14:00:00	64232.33	64494.17	63975.46	64138.90	7436	0	1008
2026.06.04	14:30:00	64136.54	64144.17	63788.66	63951.32	4665	0	1008
2026.06.04	15:00:00	63951.31	64406.88	63784.70	63983.31	5258	0	1008
2026.06.04	15:30:00	63983.34	64091.15	63684.95	63893.82	4192	0	1008
2026.06.04	16:00:00	63893.80	63919.24	63629.09	63636.43	4262	0	1008
2026.06.04	16:30:00	63640.01	63925.41	63436.82	63553.71	4758	0	1008
2026.06.04	17:00:00	63553.75	63722.53	63111.85	63227.02	4381	0	1008
2026.06.04	17:30:00	63227.02	63654.77	62934.98	63531.18	5349	0	1008
2026.06.04	18:00:00	63531.16	63906.80	63138.13	63894.78	4389	0	1008
2026.06.04	18:30:00	63903.53	64112.28	63719.10	63806.77	4489	0	1008
2026.06.04	19:00:00	63805.90	64169.13	63606.19	64114.68	3964	0	1008
2026.06.04	19:30:00	64114.72	64139.95	63528.03	63617.14	3999	0	1008
2026.06.04	20:00:00	63621.65	63639.03	63172.78	63344.68	4472	0	1008
2026.06.04	20:30:00	63345.78	63662.12	63334.10	63632.94	3158	0	1008
2026.06.04	21:00:00	63632.87	63881.60	63429.44	63500.21	3460	0	1008
2026.06.04	21:30:00	63500.29	63543.36	63101.13	63278.90	3412	0	1008
2026.06.04	22:00:00	63278.93	63503.02	63180.76	63352.93	6866	0	1008
2026.06.04	22:30:00	63352.85	63770.15	63222.48	63728.21	4469	0	1008
2026.06.04	23:00:00	63726.10	63849.90	63360.49	63462.65	3286	0	1008
2026.06.04	23:30:00	63462.63	63918.92	63457.77	63874.93	3125	0	1008
2026.06.05	00:00:00	63871.58	63907.80	63584.83	63896.16	4193	0	1008
2026.06.05	00:30:00	63896.68	63977.52	63388.40	63420.06	3740	0	1008
2026.06.05	01:00:00	63417.84	63426.64	63035.12	63346.48	5057	0	1008
2026.06.05	01:30:00	63350.18	63573.00	63236.80	63367.11	4244	0	1008
2026.06.05	02:00:00	63368.32	63440.90	62693.66	62703.42	4786	0	1008
2026.06.05	02:30:00	62705.67	62958.25	62582.63	62620.71	4953	0	1008
2026.06.05	03:00:00	62620.66	62822.33	62330.71	62600.56	4913	0	1008
2026.06.05	03:30:00	62601.96	62891.07	62572.23	62728.39	4188	0	1008
2026.06.05	04:00:00	62729.58	63248.22	62484.94	63234.81	4892	0	1008
2026.06.05	04:30:00	63234.85	63654.59	62845.91	63615.38	4215	0	1008
2026.06.05	05:00:00	63615.45	63693.59	63266.75	63502.77	4095	0	1008
2026.06.05	05:30:00	63501.76	63567.43	62258.68	62331.08	6584	0	1008
2026.06.05	06:00:00	62323.73	62636.36	61108.41	61667.96	13972	0	1008
2026.06.05	06:30:00	61677.29	62205.00	61637.67	61945.82	9588	0	1008
2026.06.05	07:00:00	61939.12	62361.08	61362.46	62244.79	9749	0	1008
2026.06.05	07:30:00	62244.80	63120.44	62178.24	63108.12	7854	0	1008
2026.06.05	08:00:00	63114.88	63125.17	62573.42	62809.39	5591	0	1008
2026.06.05	08:30:00	62812.74	62931.79	62270.64	62460.16	4444	0	1008
2026.06.05	09:00:00	62461.18	63262.49	62432.71	63108.35	6021	0	1008
2026.06.05	09:30:00	63108.60	63130.06	62765.70	62862.39	3936	0	1008
2026.06.05	10:00:00	62865.65	62940.34	62497.35	62575.81	3845	0	1008
2026.06.05	10:30:00	62575.84	62711.27	62366.44	62541.56	3531	0	1008
2026.06.05	11:00:00	62536.05	62648.51	62233.23	62466.97	4255	0	1008
2026.06.05	11:30:00	62468.79	62522.86	61952.39	61952.39	4295	0	1008
2026.06.05	12:00:00	61949.13	62459.49	61634.89	62213.80	6732	0	1008
2026.06.05	12:30:00	62219.47	62417.12	61600.95	61965.97	8062	0	1008
2026.06.05	13:00:00	61965.91	62322.75	61877.86	62114.81	6720	0	1008
2026.06.05	13:30:00	62111.32	62331.86	60719.40	60724.96	11287	0	1008
2026.06.05	14:00:00	60726.81	61236.16	60320.54	60387.71	12062	0	1008
2026.06.05	14:30:00	60381.47	61187.51	60318.42	60862.92	10181	0	1008
2026.06.05	15:00:00	60855.85	61128.80	60490.89	60778.44	8790	0	1008
2026.06.05	15:30:00	60777.01	60854.43	60035.16	60427.77	8457	0	1008
2026.06.05	16:00:00	60425.66	61558.40	59768.83	60925.55	16387	0	1008
2026.06.05	16:30:00	60925.54	61480.23	60692.47	61384.75	9685	0	1008
2026.06.05	17:00:00	61382.49	61518.32	60648.50	60682.62	6919	0	1008
2026.06.05	17:30:00	60684.69	61152.82	60649.81	60812.76	5807	0	1008
2026.06.05	18:00:00	60812.76	60958.74	60096.33	60157.65	6110	0	1008
2026.06.05	18:30:00	60157.61	60342.91	59134.92	59395.12	10885	0	1008
2026.06.05	19:00:00	59386.66	59866.53	59114.61	59848.47	10998	0	1008
2026.06.05	19:30:00	59847.54	60461.45	59476.00	60294.95	9317	0	1008
2026.06.05	20:00:00	60295.90	61081.10	59931.49	60947.68	9336	0	1008
2026.06.05	20:30:00	60947.66	61809.63	60883.31	61627.86	7061	0	1008
2026.06.05	21:00:00	61623.48	62010.21	61556.94	61571.02	7148	0	1008
2026.06.05	21:30:00	61571.78	61939.11	61439.10	61662.72	3449	0	1008
2026.06.05	22:00:00	61662.71	61662.72	61205.08	61475.53	8556	0	1008
2026.06.05	22:30:00	61475.61	61971.76	61393.80	61579.36	7423	0	1008
2026.06.05	23:00:00	61579.36	61770.39	60812.78	60934.34	5764	0	1008
2026.06.05	23:30:00	60934.18	61076.07	60505.79	61048.88	4492	0	1008
2026.06.06	00:00:00	61054.37	61527.72	61039.03	61302.71	4341	0	1008
2026.06.06	00:30:00	61302.73	61421.34	61170.15	61267.86	3361	0	1008
2026.06.06	01:00:00	61267.83	61379.39	60969.98	61294.22	3222	0	1008
2026.06.06	01:30:00	61284.25	61293.37	60944.41	61050.15	3080	0	1008
2026.06.06	02:00:00	61050.20	61098.12	60664.50	60792.59	3870	0	1008
2026.06.06	02:30:00	60794.31	61184.75	60767.13	60941.90	3409	0	1008
2026.06.06	03:00:00	60941.92	60968.08	60706.97	60789.62	3547	0	1008
2026.06.06	03:30:00	60789.63	60801.23	60509.88	60687.76	3872	0	1008
2026.06.06	04:00:00	60687.77	60867.74	59844.30	59954.65	6816	0	1008
2026.06.06	04:30:00	59955.49	60311.61	59481.94	60099.27	8589	0	1008
2026.06.06	05:00:00	60101.04	61074.08	59608.73	60743.11	9300	0	1008
2026.06.06	05:30:00	60741.96	61057.46	60600.59	60945.12	5484	0	1008
2026.06.06	06:00:00	60945.09	61274.55	60939.34	61028.33	5140	0	1008
2026.06.06	06:30:00	61028.16	61181.76	60677.77	60793.52	4152	0	1008
2026.06.06	07:00:00	60793.48	61234.24	60723.21	60884.66	3792	0	1008
2026.06.06	07:30:00	60883.14	61107.17	60863.92	61005.75	2730	0	1008
2026.06.06	08:00:00	61005.68	61452.52	60874.50	61394.08	3373	0	1008
2026.06.06	08:30:00	61392.78	61498.10	61228.64	61265.95	3365	0	1008
2026.06.06	09:00:00	61263.26	61323.90	61093.74	61312.61	3030	0	1008
2026.06.06	09:30:00	61312.28	61312.28	60876.03	60978.71	3142	0	1008
2026.06.06	10:00:00	60981.10	60981.10	60468.35	60525.32	4215	0	1008
2026.06.06	10:30:00	60529.69	60611.89	60183.27	60583.95	4787	0	1008
2026.06.06	11:00:00	60582.06	60865.55	60548.35	60806.42	3392	0	1008
2026.06.06	11:30:00	60806.35	60968.78	60727.24	60804.08	2703	0	1008
2026.06.06	12:00:00	60804.06	61104.83	60718.76	60722.29	3179	0	1008
2026.06.06	12:30:00	60720.37	61180.94	60624.00	61029.61	3511	0	1008
2026.06.06	13:00:00	61033.31	61103.19	60859.48	60878.81	2927	0	1008
2026.06.06	13:30:00	60878.86	61050.59	60694.21	60806.94	3422	0	1008
2026.06.06	14:00:00	60806.95	61017.57	60763.86	60886.83	3317	0	1008
2026.06.06	14:30:00	60886.84	61007.11	60760.51	60791.12	2967	0	1008
2026.06.06	15:00:00	60791.18	60878.41	60381.43	60669.72	4435	0	1008
2026.06.06	15:30:00	60669.72	60927.22	60567.63	60780.19	3248	0	1008
2026.06.06	16:00:00	60780.19	60972.08	60589.55	60614.88	3433	0	1008
2026.06.06	16:30:00	60614.88	60859.83	60451.45	60778.23	3207	0	1008
2026.06.06	17:00:00	60779.10	60845.74	60578.31	60677.62	2705	0	1008
2026.06.06	17:30:00	60677.62	60803.43	60490.05	60576.03	2884	0	1008
2026.06.06	18:00:00	60576.04	60749.94	60382.74	60697.26	3052	0	1008
2026.06.06	18:30:00	60695.87	60699.80	60489.51	60635.47	2534	0	1008
2026.06.06	19:00:00	60635.45	60788.43	60552.84	60615.64	2574	0	1008
2026.06.06	19:30:00	60615.63	60679.09	60521.81	60590.23	2203	0	1008
2026.06.06	20:00:00	60585.08	60639.46	60506.49	60592.77	2387	0	1008
2026.06.06	20:30:00	60592.81	60758.08	60568.22	60710.56	2299	0	1008
2026.06.06	21:00:00	60710.56	60951.34	60699.41	60888.08	2189	0	1008
2026.06.06	21:30:00	60888.07	61003.30	60736.23	60749.33	2005	0	1008
2026.06.06	22:00:00	60748.69	60820.55	60429.86	60454.93	3375	0	1008
2026.06.06	22:30:00	60464.97	60718.09	60423.29	60540.74	2520	0	1008
2026.06.06	23:00:00	60540.69	60763.63	60538.10	60709.54	2374	0	1008
2026.06.06	23:30:00	60709.54	60944.38	60670.29	60879.19	2336	0	1008
2026.06.07	00:00:00	60879.14	60937.65	60769.71	60842.41	2294	0	1008
2026.06.07	00:30:00	60842.40	60991.63	60738.39	60777.09	2375	0	1008
2026.06.07	01:00:00	60777.08	61671.84	60750.14	61634.25	5058	0	1008
2026.06.07	01:30:00	61634.28	61654.45	61367.71	61474.56	3200	0	1008
2026.06.07	02:00:00	61474.57	61555.64	61174.63	61254.26	2927	0	1008
2026.06.07	02:30:00	61254.27	61567.44	61186.24	61503.89	2790	0	1008
2026.06.07	03:00:00	61503.11	61788.19	61403.97	61663.88	3134	0	1008
2026.06.07	03:30:00	61663.82	61738.67	61544.97	61693.97	2384	0	1008
2026.06.07	04:00:00	61693.15	61710.27	61475.30	61551.13	2404	0	1008
2026.06.07	04:30:00	61546.58	61898.69	61537.55	61882.60	2673	0	1008
2026.06.07	05:00:00	61882.62	62156.58	61723.29	61736.65	3464	0	1008
2026.06.07	05:30:00	61734.54	61872.58	61637.73	61739.20	2973	0	1008
2026.06.07	06:00:00	61739.21	62016.89	61604.82	61968.09	2948	0	1008
2026.06.07	06:30:00	61968.10	62280.48	61956.68	62105.06	3486	0	1008
2026.06.07	07:00:00	62099.70	62252.25	61975.54	62227.20	2541	0	1008
2026.06.07	07:30:00	62227.19	62411.11	62174.10	62397.47	2318	0	1008
2026.06.07	08:00:00	62398.20	62581.97	62248.46	62529.56	2612	0	1008
2026.06.07	08:30:00	62528.35	62973.27	62382.79	62846.34	4193	0	1008
2026.06.07	09:00:00	62847.12	62916.83	62601.39	62693.48	2997	0	1008
2026.06.07	09:30:00	62695.41	62698.03	62403.44	62537.73	2748	0	1008
2026.06.07	10:00:00	62537.75	62578.19	62377.21	62508.21	2676	0	1008
2026.06.07	10:30:00	62508.23	62566.12	62297.87	62367.26	2715	0	1008
2026.06.07	11:00:00	62367.27	62566.59	62355.84	62523.06	2472	0	1008
