<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.28	01:30:00	23415.02	23419.51	23410.28	23418.71	794	0	197
2025.07.28	02:00:00	23418.76	23429.24	23414.02	23429.15	623	0	196
2025.07.28	02:30:00	23429.01	23442.77	23426.23	23428.57	744	0	197
2025.07.28	03:00:00	23428.33	23429.16	23421.52	23421.94	496	0	197
2025.07.28	03:30:00	23422.02	23427.71	23418.59	23425.70	487	0	194
2025.07.28	04:00:00	23425.79	23430.17	23422.04	23429.25	404	0	195
2025.07.28	04:30:00	23429.18	23442.46	23426.77	23437.71	492	0	197
2025.07.28	05:00:00	23437.78	23446.92	23436.93	23444.90	577	0	197
2025.07.28	05:30:00	23444.99	23456.43	23441.51	23452.92	797	0	198
2025.07.28	06:00:00	23452.92	23463.80	23449.55	23449.76	832	0	196
2025.07.28	06:30:00	23449.77	23452.39	23439.49	23439.50	883	0	198
2025.07.28	07:00:00	23439.94	23443.93	23422.74	23424.53	1442	0	198
2025.07.28	07:30:00	23424.72	23430.33	23411.99	23427.01	1198	0	198
2025.07.28	08:00:00	23426.74	23428.17	23412.50	23416.97	1333	0	198
2025.07.28	08:30:00	23416.77	23422.25	23412.77	23415.45	849	0	199
2025.07.28	09:00:00	23415.51	23420.74	23402.64	23408.92	945	0	198
2025.07.28	09:30:00	23409.00	23414.88	23401.74	23404.80	836	0	198
2025.07.28	10:00:00	23404.83	23405.39	23392.51	23396.26	875	0	197
2025.07.28	10:30:00	23395.94	23397.38	23363.76	23372.87	1308	0	199
2025.07.28	11:00:00	23372.37	23383.94	23368.48	23376.25	1195	0	199
2025.07.28	11:30:00	23375.76	23385.67	23374.67	23380.79	1072	0	198
2025.07.28	12:00:00	23380.69	23388.82	23365.88	23387.27	1450	0	198
2025.07.28	12:30:00	23387.08	23399.12	23374.74	23392.91	1365	0	195
2025.07.28	13:00:00	23393.03	23393.91	23345.58	23350.68	2597	0	196
2025.07.28	13:30:00	23351.38	23399.04	23343.75	23399.04	9063	0	194
2025.07.28	14:00:00	23398.79	23406.29	23355.43	23381.55	4952	0	194
2025.07.28	14:30:00	23381.26	23397.98	23363.03	23373.29	3645	0	194
2025.07.28	15:00:00	23373.49	23378.69	23316.82	23360.29	4184	0	193
2025.07.28	15:30:00	23360.06	23379.23	23357.55	23373.43	2444	0	192
2025.07.28	16:00:00	23373.48	23387.73	23353.78	23373.23	2360	0	193
2025.07.28	16:30:00	23373.67	23373.96	23354.04	23365.54	2216	0	193
2025.07.28	17:00:00	23365.68	23367.75	23334.84	23344.79	3270	0	192
2025.07.28	17:30:00	23344.29	23365.52	23338.65	23340.46	2231	0	193
2025.07.28	18:00:00	23340.26	23349.71	23319.53	23341.51	3012	0	194
2025.07.28	18:30:00	23342.18	23349.21	23325.75	23341.97	2052	0	192
2025.07.28	19:00:00	23341.77	23344.71	23329.54	23341.97	2127	0	192
2025.07.28	19:30:00	23341.81	23375.95	23335.28	23372.43	2676	0	190
2025.07.28	20:00:00	23372.69	23388.88	23370.03	23386.21	1395	0	196
2025.07.28	20:30:00	23386.04	23393.28	23384.07	23388.01	711	0	195
2025.07.28	22:00:00	23386.92	23409.63	23386.22	23404.99	841	0	199
2025.07.28	22:30:00	23405.24	23411.44	23402.17	23408.01	622	0	199
2025.07.28	23:00:00	23407.79	23412.41	23399.78	23405.69	606	0	200
2025.07.28	23:30:00	23405.99	23412.24	23404.94	23410.17	462	0	198
2025.07.29	00:00:00	23410.17	23415.87	23398.33	23413.25	1105	0	198
2025.07.29	00:30:00	23413.04	23418.52	23411.22	23415.16	696	0	197
2025.07.29	01:00:00	23415.04	23426.53	23412.00	23421.95	757	0	196
2025.07.29	01:30:00	23422.04	23423.91	23407.56	23409.44	724	0	194
2025.07.29	02:00:00	23409.59	23420.73	23403.80	23411.78	872	0	195
2025.07.29	02:30:00	23411.69	23419.77	23407.21	23419.77	635	0	197
2025.07.29	03:00:00	23419.51	23428.10	23418.28	23421.03	537	0	197
2025.07.29	03:30:00	23421.03	23425.90	23417.60	23425.25	508	0	195
2025.07.29	04:00:00	23425.56	23433.51	23424.56	23427.20	481	0	196
2025.07.29	04:30:00	23427.16	23430.71	23421.75	23422.25	445	0	196
2025.07.29	05:00:00	23422.50	23430.50	23420.95	23430.39	431	0	196
2025.07.29	05:30:00	23430.23	23436.06	23428.21	23429.18	531	0	198
2025.07.29	06:00:00	23429.41	23435.92	23426.23	23426.52	689	0	196
2025.07.29	06:30:00	23426.70	23435.75	23423.57	23426.14	850	0	196
2025.07.29	07:00:00	23426.67	23443.00	23426.52	23442.93	1085	0	199
2025.07.29	07:30:00	23442.53	23479.91	23440.71	23469.78	1232	0	199
2025.07.29	08:00:00	23469.68	23474.47	23457.41	23468.94	1192	0	200
2025.07.29	08:30:00	23468.98	23471.86	23461.10	23464.18	760	0	199
2025.07.29	09:00:00	23464.25	23472.78	23461.53	23464.25	723	0	198
2025.07.29	09:30:00	23464.51	23489.37	23464.51	23479.01	1080	0	198
2025.07.29	10:00:00	23479.18	23488.19	23472.07	23474.42	1111	0	199
2025.07.29	10:30:00	23474.61	23482.99	23471.35	23477.57	859	0	199
2025.07.29	11:00:00	23477.58	23484.57	23468.40	23473.61	1023	0	196
2025.07.29	11:30:00	23473.64	23479.09	23457.19	23478.72	1114	0	197
2025.07.29	12:00:00	23479.06	23491.32	23469.11	23472.41	1274	0	198
2025.07.29	12:30:00	23472.41	23475.72	23450.23	23456.93	1242	0	198
2025.07.29	13:00:00	23456.67	23478.59	23452.92	23472.59	1685	0	196
2025.07.29	13:30:00	23473.04	23528.02	23432.14	23464.30	8724	0	195
2025.07.29	14:00:00	23463.51	23468.82	23415.70	23435.79	6327	0	196
2025.07.29	14:30:00	23435.44	23452.34	23390.43	23403.23	5073	0	195
2025.07.29	15:00:00	23402.86	23417.55	23334.23	23339.96	5801	0	194
2025.07.29	15:30:00	23339.71	23395.59	23314.41	23379.88	6578	0	194
2025.07.29	16:00:00	23379.66	23389.28	23344.07	23355.16	5009	0	196
2025.07.29	16:30:00	23354.91	23386.16	23326.90	23385.36	3684	0	194
2025.07.29	17:00:00	23384.99	23399.79	23378.33	23384.68	2969	0	194
2025.07.29	17:30:00	23384.65	23392.09	23340.48	23369.87	4077	0	194
2025.07.29	18:00:00	23369.72	23379.79	23347.42	23355.34	2804	0	194
2025.07.29	18:30:00	23355.42	23383.83	23351.19	23355.83	2363	0	192
2025.07.29	19:00:00	23355.47	23362.82	23334.93	23335.39	2550	0	191
2025.07.29	19:30:00	23335.77	23340.99	23299.10	23332.78	4681	0	192
2025.07.29	20:00:00	23333.09	23339.08	23324.17	23331.50	1707	0	197
2025.07.29	20:30:00	23331.67	23335.58	23323.61	23328.60	797	0	197
2025.07.29	22:00:00	23329.25	23349.52	23329.25	23341.37	1189	0	202
2025.07.29	22:30:00	23341.32	23354.29	23339.04	23350.74	634	0	200
2025.07.29	23:00:00	23350.54	23356.03	23347.99	23354.58	562	0	198
2025.07.29	23:30:00	23354.46	23360.94	23345.31	23354.48	692	0	199
2025.07.30	00:00:00	23354.48	23368.65	23351.77	23360.22	1046	0	197
2025.07.30	00:30:00	23360.21	23369.73	23360.21	23365.85	782	0	197
2025.07.30	01:00:00	23365.59	23369.58	23352.83	23353.59	888	0	195
2025.07.30	01:30:00	23353.83	23371.74	23346.35	23365.53	1147	0	196
2025.07.30	02:00:00	23365.99	23374.49	23365.24	23366.33	702	0	197
2025.07.30	02:30:00	23365.95	23376.26	23360.37	23373.24	708	0	195
2025.07.30	03:00:00	23373.51	23381.07	23373.32	23375.34	517	0	195
2025.07.30	03:30:00	23375.52	23386.08	23374.33	23378.33	533	0	197
2025.07.30	04:00:00	23378.37	23387.55	23378.37	23384.32	419	0	196
2025.07.30	04:30:00	23384.34	23385.06	23379.12	23383.57	431	0	196
2025.07.30	05:00:00	23383.36	23383.57	23368.58	23382.64	760	0	195
2025.07.30	05:30:00	23382.78	23389.99	23382.59	23383.35	686	0	195
2025.07.30	06:00:00	23382.93	23390.10	23378.87	23389.25	932	0	197
2025.07.30	06:30:00	23389.07	23389.55	23376.74	23379.51	736	0	196
2025.07.30	07:00:00	23379.58	23382.30	23354.30	23372.44	1786	0	197
2025.07.30	07:30:00	23372.48	23387.48	23372.00	23379.53	1196	0	198
2025.07.30	08:00:00	23379.30	23391.71	23358.72	23359.98	1460	0	198
2025.07.30	08:30:00	23360.02	23368.79	23343.29	23362.71	1371	0	199
2025.07.30	09:00:00	23362.71	23377.28	23361.15	23366.10	1004	0	199
2025.07.30	09:30:00	23365.81	23372.41	23354.86	23372.24	1084	0	198
2025.07.30	10:00:00	23372.48	23385.32	23368.97	23378.81	1151	0	197
