<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.19	06:30:00	1968.497	1968.712	1964.195	1964.407	2361	0	200
2023.05.19	07:00:00	1964.375	1967.854	1964.298	1965.784	2397	0	200
2023.05.19	07:30:00	1965.783	1967.613	1964.294	1966.866	2346	0	200
2023.05.19	08:00:00	1966.861	1966.899	1965.069	1966.170	2028	0	200
2023.05.19	08:30:00	1966.154	1967.342	1964.396	1964.647	1912	0	200
2023.05.19	09:00:00	1964.677	1966.063	1964.354	1965.007	1743	0	200
2023.05.19	09:30:00	1964.976	1968.199	1964.572	1967.635	2147	0	200
2023.05.19	10:00:00	1967.666	1967.841	1963.520	1963.997	2212	0	200
2023.05.19	10:30:00	1964.002	1966.809	1963.490	1965.618	1829	0	200
2023.05.19	11:00:00	1965.583	1965.861	1962.285	1962.467	2144	0	200
2023.05.19	11:30:00	1962.464	1964.738	1962.348	1963.696	2210	0	200
2023.05.19	12:00:00	1963.664	1964.774	1962.525	1962.525	2586	0	200
2023.05.19	12:30:00	1962.494	1962.873	1960.251	1960.835	3346	0	200
2023.05.19	13:00:00	1960.803	1963.804	1960.336	1961.570	3785	0	200
2023.05.19	13:30:00	1961.538	1961.866	1957.751	1960.925	4703	0	200
2023.05.19	14:00:00	1960.955	1961.884	1959.034	1961.844	3329	0	200
2023.05.19	14:30:00	1961.853	1961.853	1957.136	1958.517	3105	0	200
2023.05.19	15:00:00	1958.485	1977.148	1958.081	1974.988	11344	0	200
2023.05.19	15:30:00	1975.018	1984.186	1973.149	1974.746	10864	0	200
2023.05.19	16:00:00	1974.776	1976.048	1973.093	1975.912	4837	0	200
2023.05.19	16:30:00	1975.942	1979.228	1975.857	1978.300	3025	0	200
2023.05.19	17:00:00	1978.331	1979.832	1977.194	1979.444	2390	0	200
2023.05.19	17:30:00	1979.474	1983.185	1979.114	1982.935	2217	0	200
2023.05.19	18:00:00	1982.966	1983.228	1980.968	1981.644	2027	0	200
2023.05.19	18:30:00	1981.675	1981.987	1976.783	1976.921	1892	0	200
2023.05.19	19:00:00	1976.902	1977.336	1975.767	1975.964	1787	0	200
2023.05.19	19:30:00	1975.953	1976.424	1974.236	1976.111	2323	0	200
2023.05.19	20:00:00	1976.142	1977.228	1975.439	1977.025	1074	0	200
2023.05.19	20:30:00	1976.993	1977.776	1976.644	1977.703	905	0	200
2023.05.21	22:00:00	1978.005	1980.893	1978.005	1980.169	1134	0	200
2023.05.21	22:30:00	1980.173	1981.293	1980.040	1980.151	817	0	200
2023.05.21	23:00:00	1980.164	1981.480	1979.307	1980.985	960	0	200
2023.05.21	23:30:00	1980.984	1980.984	1979.740	1980.829	812	0	200
2023.05.22	00:00:00	1980.827	1981.323	1978.788	1978.885	1719	0	200
2023.05.22	00:30:00	1978.857	1981.269	1978.373	1980.949	1408	0	200
2023.05.22	01:00:00	1980.964	1982.321	1978.702	1981.113	2770	0	200
2023.05.22	01:30:00	1981.077	1981.077	1978.397	1980.251	2724	0	200
2023.05.22	02:00:00	1980.247	1980.251	1976.283	1978.495	2145	0	200
2023.05.22	02:30:00	1978.510	1978.715	1976.485	1978.104	1879	0	200
2023.05.22	03:00:00	1978.106	1979.091	1976.668	1977.031	1625	0	200
2023.05.22	03:30:00	1977.051	1978.283	1976.959	1977.843	1155	0	200
2023.05.22	04:00:00	1977.873	1978.744	1977.510	1978.215	914	0	200
2023.05.22	04:30:00	1978.238	1978.551	1975.886	1976.281	1023	0	200
2023.05.22	05:00:00	1976.285	1976.321	1974.858	1975.331	1510	0	200
2023.05.22	05:30:00	1975.320	1975.352	1972.310	1973.072	2351	0	200
2023.05.22	06:00:00	1973.047	1976.702	1971.210	1975.368	2926	0	200
2023.05.22	06:30:00	1975.334	1976.815	1974.693	1976.282	2212	0	200
2023.05.22	07:00:00	1976.250	1978.558	1974.344	1974.927	2449	0	200
2023.05.22	07:30:00	1974.897	1977.220	1974.763	1976.800	2258	0	200
2023.05.22	08:00:00	1976.783	1976.954	1975.151	1975.973	1963	0	200
2023.05.22	08:30:00	1975.976	1980.731	1975.328	1980.684	1976	0	200
2023.05.22	09:00:00	1980.681	1982.530	1979.999	1980.524	2041	0	200
2023.05.22	09:30:00	1980.535	1981.870	1979.216	1979.633	1778	0	200
2023.05.22	10:00:00	1979.648	1981.382	1978.826	1980.230	1688	0	200
2023.05.22	10:30:00	1980.223	1980.412	1977.612	1978.108	1753	0	200
2023.05.22	11:00:00	1978.118	1978.821	1976.309	1976.638	1988	0	200
2023.05.22	11:30:00	1976.670	1976.958	1969.575	1972.935	2923	0	200
2023.05.22	12:00:00	1972.908	1976.837	1972.601	1976.359	2842	0	200
2023.05.22	12:30:00	1976.376	1978.535	1973.750	1975.521	3830	0	200
2023.05.22	13:00:00	1975.540	1975.704	1972.171	1972.223	3281	0	200
2023.05.22	13:30:00	1972.229	1975.798	1971.285	1971.558	4344	0	200
2023.05.22	14:00:00	1971.525	1978.491	1968.690	1971.037	7645	0	200
2023.05.22	14:30:00	1971.068	1974.515	1970.783	1973.277	3839	0	200
2023.05.22	15:00:00	1973.307	1974.541	1971.134	1971.848	2548	0	200
2023.05.22	15:30:00	1971.872	1973.317	1970.828	1972.417	2410	0	200
2023.05.22	16:00:00	1972.450	1975.359	1972.388	1975.342	2041	0	200
2023.05.22	16:30:00	1975.359	1975.441	1973.567	1974.543	1995	0	200
2023.05.22	17:00:00	1974.520	1978.870	1974.092	1974.831	3008	0	200
2023.05.22	17:30:00	1974.862	1975.497	1974.006	1974.940	1911	0	200
2023.05.22	18:00:00	1974.963	1975.779	1973.637	1973.749	1787	0	200
2023.05.22	18:30:00	1973.781	1973.941	1972.418	1972.967	1813	0	200
2023.05.22	19:00:00	1973.000	1973.791	1972.067	1972.778	1598	0	200
2023.05.22	19:30:00	1972.781	1973.200	1971.615	1972.095	1593	0	200
2023.05.22	20:00:00	1972.065	1972.528	1971.738	1972.069	861	0	200
2023.05.22	20:30:00	1972.037	1972.126	1971.565	1971.583	686	0	200
2023.05.22	22:00:00	1971.865	1972.596	1971.660	1972.394	504	0	200
2023.05.22	22:30:00	1972.372	1972.408	1970.999	1971.301	703	0	200
2023.05.22	23:00:00	1971.285	1971.693	1969.668	1970.124	1030	0	200
2023.05.22	23:30:00	1970.127	1970.493	1969.586	1969.784	923	0	200
2023.05.23	00:00:00	1969.814	1971.736	1969.814	1970.552	1634	0	200
2023.05.23	00:30:00	1970.534	1970.771	1966.543	1967.285	1462	0	200
2023.05.23	01:00:00	1967.243	1968.522	1965.005	1965.779	2992	0	200
2023.05.23	01:30:00	1965.765	1966.426	1960.253	1960.345	3230	0	200
2023.05.23	02:00:00	1960.311	1962.305	1960.243	1961.969	2072	0	200
2023.05.23	02:30:00	1961.972	1964.231	1961.471	1963.730	1964	0	200
2023.05.23	03:00:00	1963.709	1963.794	1960.389	1961.251	1801	0	200
2023.05.23	03:30:00	1961.221	1964.081	1961.073	1962.740	1564	0	200
2023.05.23	04:00:00	1962.709	1963.292	1962.455	1962.485	1389	0	200
2023.05.23	04:30:00	1962.497	1964.342	1962.488	1963.313	1422	0	200
2023.05.23	05:00:00	1963.298	1963.651	1961.376	1961.941	1450	0	200
2023.05.23	05:30:00	1961.918	1961.918	1959.546	1961.035	2332	0	200
2023.05.23	06:00:00	1961.039	1964.548	1959.493	1962.863	2603	0	200
2023.05.23	06:30:00	1962.895	1963.610	1961.429	1962.366	2247	0	200
2023.05.23	07:00:00	1962.331	1962.345	1955.443	1956.284	3063	0	200
2023.05.23	07:30:00	1956.320	1958.534	1956.042	1957.140	2668	0	200
2023.05.23	08:00:00	1957.173	1960.485	1954.232	1960.338	3070	0	200
2023.05.23	08:30:00	1960.296	1960.671	1958.642	1959.806	2227	0	200
2023.05.23	09:00:00	1959.811	1961.257	1958.984	1959.120	1902	0	200
2023.05.23	09:30:00	1959.089	1960.147	1956.873	1957.008	2047	0	200
2023.05.23	10:00:00	1956.978	1957.023	1954.433	1956.763	2186	0	200
2023.05.23	10:30:00	1956.745	1958.923	1954.871	1958.268	2126	0	200
2023.05.23	11:00:00	1958.271	1959.589	1957.195	1958.245	1976	0	200
2023.05.23	11:30:00	1958.275	1960.065	1958.275	1958.835	2159	0	200
2023.05.23	12:00:00	1958.838	1962.639	1958.346	1961.267	3269	0	200
2023.05.23	12:30:00	1961.298	1961.569	1957.699	1958.762	3400	0	200
2023.05.23	13:00:00	1958.793	1968.415	1958.793	1967.536	4519	0	200
2023.05.23	13:30:00	1967.505	1973.274	1964.699	1969.555	8988	0	200
2023.05.23	14:00:00	1969.523	1973.530	1968.089	1968.861	7702	0	200
2023.05.23	14:30:00	1968.845	1970.318	1966.501	1968.735	3970	0	200
2023.05.23	15:00:00	1968.766	1968.899	1964.861	1965.753	3232	0	200
2023.05.23	15:30:00	1965.748	1967.898	1964.293	1967.315	2751	0	200
2023.05.23	16:00:00	1967.313	1970.427	1966.239	1969.945	2648	0	200
2023.05.23	16:30:00	1969.949	1974.628	1969.949	1973.054	3123	0	200
2023.05.23	17:00:00	1973.096	1973.942	1971.482	1972.505	2500	0	200
2023.05.23	17:30:00	1972.474	1975.081	1972.374	1974.949	2476	0	200
2023.05.23	18:00:00	1974.918	1977.739	1973.947	1975.717	2711	0	200
2023.05.23	18:30:00	1975.686	1977.493	1975.414	1976.188	2418	0	200
2023.05.23	19:00:00	1976.158	1976.453	1974.569	1974.969	2133	0	200
2023.05.23	19:30:00	1975.000	1975.760	1974.360	1974.754	2069	0	200
2023.05.23	20:00:00	1974.787	1975.200	1974.218	1974.880	1093	0	200
2023.05.23	20:30:00	1974.847	1975.291	1974.323	1975.051	707	0	200
2023.05.23	22:00:00	1974.591	1976.450	1974.587	1975.959	697	0	200
2023.05.23	22:30:00	1975.961	1977.091	1975.340	1976.877	663	0	200
2023.05.23	23:00:00	1976.898	1977.289	1975.629	1975.740	683	0	200
2023.05.23	23:30:00	1975.765	1975.765	1974.699	1974.980	838	0	200
2023.05.24	00:00:00	1975.021	1976.845	1974.814	1976.400	1340	0	200
2023.05.24	00:30:00	1976.396	1976.965	1974.583	1975.054	1337	0	200
2023.05.24	01:00:00	1975.044	1976.025	1973.114	1973.948	2704	0	200
2023.05.24	01:30:00	1973.979	1974.807	1973.026	1973.821	2083	0	200
2023.05.24	02:00:00	1973.782	1974.585	1972.829	1974.482	2005	0	200
2023.05.24	02:30:00	1974.513	1974.957	1973.225	1973.259	1687	0	200
2023.05.24	03:00:00	1973.227	1975.745	1972.735	1974.441	1788	0	200
2023.05.24	03:30:00	1974.447	1976.454	1974.315	1976.454	1025	0	200
2023.05.24	04:00:00	1976.453	1978.592	1976.189	1978.492	1363	0	200
2023.05.24	04:30:00	1978.472	1978.656	1977.448	1977.570	1184	0	200
2023.05.24	05:00:00	1977.605	1978.773	1976.929	1977.148	1412	0	200
2023.05.24	05:30:00	1977.182	1980.562	1977.182	1979.416	2114	0	200
2023.05.24	06:00:00	1979.426	1979.818	1975.644	1976.098	2713	0	200
2023.05.24	06:30:00	1976.067	1976.092	1971.100	1971.802	3175	0	200
2023.05.24	07:00:00	1971.759	1973.404	1970.665	1972.741	2863	0	200
2023.05.24	07:30:00	1972.771	1976.353	1971.963	1974.014	2538	0	200
2023.05.24	08:00:00	1974.044	1976.111	1973.520	1974.311	2354	0	200
2023.05.24	08:30:00	1974.295	1977.662	1973.643	1976.291	1979	0	200
2023.05.24	09:00:00	1976.286	1977.105	1973.926	1975.594	2278	0	200
2023.05.24	09:30:00	1975.563	1977.084	1975.332	1976.041	1788	0	200
2023.05.24	10:00:00	1976.073	1976.245	1974.112	1975.815	2147	0	200
2023.05.24	10:30:00	1975.783	1977.229	1974.416	1976.642	1951	0	200
2023.05.24	11:00:00	1976.674	1978.816	1976.191	1978.810	1971	0	200
2023.05.24	11:30:00	1978.849	1981.984	1978.366	1981.856	2483	0	200
2023.05.24	12:00:00	1981.854	1985.015	1981.110	1983.033	3152	0	200
2023.05.24	12:30:00	1983.065	1984.734	1978.467	1979.863	3798	0	200
2023.05.24	13:00:00	1979.842	1980.798	1974.582	1975.608	4101	0	200
2023.05.24	13:30:00	1975.600	1975.692	1971.369	1972.575	5292	0	200
2023.05.24	14:00:00	1972.541	1972.842	1966.560	1968.486	5409	0	200
2023.05.24	14:30:00	1968.452	1972.088	1967.958	1969.428	3781	0	200
2023.05.24	15:00:00	1969.411	1970.541	1967.796	1969.782	3123	0	200
2023.05.24	15:30:00	1969.778	1969.778	1960.202	1962.988	4084	0	200
2023.05.24	16:00:00	1963.027	1963.254	1956.949	1957.557	4990	0	200
2023.05.24	16:30:00	1957.591	1960.313	1956.683	1959.018	3119	0	200
2023.05.24	17:00:00	1959.016	1964.317	1958.346	1963.050	3168	0	200
2023.05.24	17:30:00	1963.044	1963.889	1962.551	1962.609	1986	0	200
2023.05.24	18:00:00	1962.580	1965.236	1961.293	1963.365	2977	0	200
2023.05.24	18:30:00	1963.384	1964.906	1959.486	1959.781	2438	0	200
2023.05.24	19:00:00	1959.811	1960.214	1958.032	1959.535	2275	0	200
2023.05.24	19:30:00	1959.521	1961.131	1958.715	1958.972	2082	0	200
2023.05.24	20:00:00	1958.959	1960.047	1958.358	1958.543	1297	0	200
2023.05.24	20:30:00	1958.537	1958.809	1957.090	1957.211	1086	0	200
2023.05.24	22:00:00	1957.931	1958.940	1957.931	1958.048	815	0	200
2023.05.24	22:30:00	1958.016	1961.839	1957.363	1961.029	2199	0	200
2023.05.24	23:00:00	1961.020	1961.020	1958.938	1959.394	913	0	200
2023.05.24	23:30:00	1959.392	1960.081	1957.992	1959.752	1129	0	200
2023.05.25	00:00:00	1959.748	1960.101	1958.068	1958.386	1765	0	200
2023.05.25	00:30:00	1958.398	1959.407	1957.622	1959.375	1562	0	200
2023.05.25	01:00:00	1959.373	1960.091	1955.567	1957.017	2988	0	200
2023.05.25	01:30:00	1957.048	1958.535	1954.910	1956.462	2875	0	200
2023.05.25	02:00:00	1956.428	1957.895	1955.675	1957.051	2106	0	200
2023.05.25	02:30:00	1957.039	1958.767	1956.523	1957.527	1990	0	200
2023.05.25	03:00:00	1957.532	1958.841	1956.917	1957.442	1901	0	200
2023.05.25	03:30:00	1957.472	1957.985	1956.913	1957.207	1257	0	200
2023.05.25	04:00:00	1957.213	1957.710	1956.310	1957.555	1087	0	200
2023.05.25	04:30:00	1957.588	1958.063	1957.009	1957.873	1079	0	200
2023.05.25	05:00:00	1957.875	1958.501	1956.750	1957.384	1593	0	200
2023.05.25	05:30:00	1957.401	1957.652	1954.889	1955.924	2018	0	200
2023.05.25	06:00:00	1955.891	1957.149	1954.885	1956.449	2398	0	200
2023.05.25	06:30:00	1956.445	1960.487	1956.315	1958.987	2493	0	200
2023.05.25	07:00:00	1958.957	1960.896	1957.484	1960.547	2745	0	200
2023.05.25	07:30:00	1960.532	1961.330	1959.169	1959.413	2120	0	200
2023.05.25	08:00:00	1959.421	1964.067	1959.210	1962.942	2354	0	200
2023.05.25	08:30:00	1962.948	1964.711	1961.524	1962.034	2058	0	200
2023.05.25	09:00:00	1962.033	1962.714	1960.437	1962.105	1903	0	200
2023.05.25	09:30:00	1962.069	1963.963	1960.786	1961.001	1792	0	200
2023.05.25	10:00:00	1961.031	1962.773	1960.855	1962.107	1812	0	200
2023.05.25	10:30:00	1962.138	1962.802	1961.604	1961.871	1621	0	200
2023.05.25	11:00:00	1961.884	1962.097	1960.398	1961.311	1954	0	200
2023.05.25	11:30:00	1961.309	1962.474	1959.996	1961.926	2206	0	200
2023.05.25	12:00:00	1961.958	1963.062	1957.983	1959.792	3907	0	200
2023.05.25	12:30:00	1959.802	1960.049	1939.029	1943.601	12872	0	200
2023.05.25	13:00:00	1943.567	1953.999	1943.346	1950.355	6601	0	200
2023.05.25	13:30:00	1950.322	1951.602	1944.183	1946.590	7639	0	200
2023.05.25	14:00:00	1946.575	1951.656	1945.495	1948.656	5593	0	200
2023.05.25	14:30:00	1948.624	1949.622	1944.117	1945.244	5056	0	200
2023.05.25	15:00:00	1945.210	1946.940	1944.264	1945.326	3346	0	200
2023.05.25	15:30:00	1945.295	1945.878	1943.307	1945.393	3129	0	200
2023.05.25	16:00:00	1945.426	1946.908	1942.913	1943.639	2600	0	200
2023.05.25	16:30:00	1943.675	1944.989	1943.193	1943.542	2447	0	200
2023.05.25	17:00:00	1943.558	1944.739	1943.027	1943.439	2428	0	200
2023.05.25	17:30:00	1943.473	1944.989	1942.646	1944.444	1996	0	200
2023.05.25	18:00:00	1944.467	1944.467	1942.191	1944.063	2138	0	200
2023.05.25	18:30:00	1944.032	1944.091	1941.783	1942.104	2010	0	200
2023.05.25	19:00:00	1942.069	1942.287	1940.507	1940.783	1827	0	200
2023.05.25	19:30:00	1940.812	1941.199	1938.813	1940.148	2150	0	200
2023.05.25	20:00:00	1940.153	1940.878	1939.767	1940.454	983	0	200
2023.05.25	20:30:00	1940.486	1940.790	1939.816	1940.523	775	0	200
2023.05.25	22:00:00	1940.636	1943.157	1940.547	1942.445	1429	0	200
2023.05.25	22:30:00	1942.435	1942.563	1941.196	1942.245	1130	0	200
2023.05.25	23:00:00	1942.247	1942.247	1940.659	1941.435	702	0	200
2023.05.25	23:30:00	1941.441	1941.523	1939.377	1940.515	1015	0	200
2023.05.26	00:00:00	1940.492	1941.639	1939.090	1939.655	1601	0	200
2023.05.26	00:30:00	1939.682	1940.943	1936.576	1940.879	2008	0	200
2023.05.26	01:00:00	1940.909	1944.032	1940.329	1943.930	2952	0	200
2023.05.26	01:30:00	1943.955	1946.869	1943.374	1946.743	2257	0	200
2023.05.26	02:00:00	1946.732	1948.319	1946.318	1947.703	1967	0	200
2023.05.26	02:30:00	1947.691	1948.779	1945.894	1946.006	2080	0	200
2023.05.26	03:00:00	1945.975	1948.004	1944.882	1947.921	1762	0	200
2023.05.26	03:30:00	1947.898	1948.765	1947.498	1948.423	1326	0	200
2023.05.26	04:00:00	1948.408	1948.880	1947.093	1947.774	1537	0	200
2023.05.26	04:30:00	1947.742	1948.753	1947.634	1947.871	1023	0	200
2023.05.26	05:00:00	1947.892	1949.293	1947.430	1948.639	1418	0	200
2023.05.26	05:30:00	1948.637	1951.742	1948.428	1948.651	2735	0	200
2023.05.26	06:00:00	1948.643	1951.006	1946.965	1950.492	2849	0	200
2023.05.26	06:30:00	1950.472	1952.402	1950.138	1951.727	2670	0	200
2023.05.26	07:00:00	1951.697	1952.685	1950.344	1951.851	2261	0	200
2023.05.26	07:30:00	1951.845	1957.219	1951.585	1956.202	2733	0	200
2023.05.26	08:00:00	1956.172	1956.715	1951.796	1953.103	2366	0	200
2023.05.26	08:30:00	1953.110	1953.722	1951.345	1952.573	2006	0	200
2023.05.26	09:00:00	1952.601	1953.489	1951.702	1953.137	1710	0	200
2023.05.26	09:30:00	1953.167	1954.152	1952.739	1953.584	1606	0	200
2023.05.26	10:00:00	1953.566	1953.895	1952.884	1953.504	1480	0	200
2023.05.26	10:30:00	1953.502	1953.688	1951.902	1953.357	1632	0	200
2023.05.26	11:00:00	1953.390	1953.786	1952.419	1952.573	1711	0	200
2023.05.26	11:30:00	1952.589	1953.726	1950.991	1951.445	1977	0	200
2023.05.26	12:00:00	1951.435	1953.848	1951.347	1952.374	2838	0	200
2023.05.26	12:30:00	1952.373	1952.903	1944.221	1947.335	7464	0	200
2023.05.26	13:00:00	1947.366	1949.719	1946.367	1948.505	4088	0	200
2023.05.26	13:30:00	1948.474	1950.394	1946.098	1946.910	4505	0	200
2023.05.26	14:00:00	1946.900	1951.792	1946.745	1947.995	4988	0	200
2023.05.26	14:30:00	1947.960	1948.621	1938.658	1942.030	5944	0	200
2023.05.26	15:00:00	1942.040	1942.492	1938.741	1942.128	4199	0	200
2023.05.26	15:30:00	1942.138	1943.680	1940.988	1943.457	3087	0	200
2023.05.26	16:00:00	1943.427	1946.520	1942.790	1945.609	2606	0	200
2023.05.26	16:30:00	1945.576	1945.950	1943.078	1944.101	2508	0	200
2023.05.26	17:00:00	1944.069	1945.314	1943.513	1944.237	2156	0	200
2023.05.26	17:30:00	1944.206	1945.276	1943.014	1944.824	1965	0	200
2023.05.26	18:00:00	1944.844	1946.248	1944.721	1946.091	1727	0	200
2023.05.26	18:30:00	1946.061	1946.936	1944.484	1946.122	1504	0	200
2023.05.26	19:00:00	1946.137	1946.315	1944.776	1945.515	1364	0	200
2023.05.26	19:30:00	1945.512	1947.566	1945.116	1947.403	1689	0	200
2023.05.26	20:00:00	1947.434	1947.501	1946.492	1946.908	832	0	200
2023.05.26	20:30:00	1946.875	1947.028	1946.197	1946.834	744	0	200
2023.05.28	22:00:00	1943.265	1946.248	1943.227	1944.479	1451	0	200
2023.05.28	22:30:00	1944.510	1945.139	1943.338	1944.024	1146	0	200
2023.05.28	23:00:00	1944.021	1944.754	1943.287	1944.485	848	0	200
2023.05.28	23:30:00	1944.488	1944.621	1943.465	1943.654	1009	0	200
2023.05.29	00:00:00	1943.687	1943.977	1941.598	1942.528	1448	0	200
2023.05.29	00:30:00	1942.554	1942.609	1941.024	1941.566	1304	0	200
2023.05.29	01:00:00	1941.561	1946.142	1940.270	1945.583	2384	0	200
2023.05.29	01:30:00	1945.585	1946.165	1942.558	1943.193	2008	0	200
2023.05.29	02:00:00	1943.197	1944.505	1942.624	1944.212	1536	0	200
2023.05.29	02:30:00	1944.207	1945.071	1943.727	1945.012	1622	0	200
2023.05.29	03:00:00	1945.034	1945.841	1944.593	1945.015	1467	0	200
2023.05.29	03:30:00	1944.984	1945.546	1944.578	1945.542	838	0	200
2023.05.29	04:00:00	1945.547	1945.772	1945.261	1945.534	783	0	200
2023.05.29	04:30:00	1945.502	1946.088	1945.249	1945.738	814	0	200
2023.05.29	05:00:00	1945.754	1946.165	1945.057	1945.210	1061	0	200
2023.05.29	05:30:00	1945.215	1947.039	1945.199	1946.916	1645	0	200
2023.05.29	06:00:00	1946.912	1948.874	1946.581	1947.790	1981	0	200
2023.05.29	06:30:00	1947.788	1948.273	1946.311	1946.591	1703	0	200
2023.05.29	07:00:00	1946.562	1947.145	1945.023	1945.403	1583	0	200
2023.05.29	07:30:00	1945.433	1945.592	1943.741	1944.176	1628	0	200
2023.05.29	08:00:00	1944.193	1944.551	1940.731	1943.313	1792	0	200
2023.05.29	08:30:00	1943.282	1945.437	1942.958	1945.280	1473	0	200
2023.05.29	09:00:00	1945.276	1945.458	1944.339	1945.060	1443	0	200
2023.05.29	09:30:00	1945.096	1946.214	1944.933	1945.862	1367	0	200
2023.05.29	10:00:00	1945.832	1945.900	1944.313	1944.439	1188	0	200
2023.05.29	10:30:00	1944.436	1945.866	1944.228	1945.521	1184	0	200
2023.05.29	11:00:00	1945.528	1946.468	1945.049	1946.208	1172	0	200
2023.05.29	11:30:00	1946.191	1946.576	1945.591	1946.272	1240	0	200
2023.05.29	12:00:00	1946.303	1947.064	1944.778	1946.517	1864	0	200
2023.05.29	12:30:00	1946.546	1949.718	1946.035	1948.849	1867	0	200
2023.05.29	13:00:00	1948.881	1949.586	1947.204	1947.709	2116	0	200
2023.05.29	13:30:00	1947.721	1948.249	1944.931	1946.614	2295	0	200
2023.05.29	14:00:00	1946.646	1948.254	1946.170	1948.052	1455	0	200
2023.05.29	14:30:00	1948.050	1948.075	1946.481	1946.993	1428	0	200
2023.05.29	15:00:00	1946.963	1947.608	1946.213	1946.342	1221	0	200
2023.05.29	15:30:00	1946.374	1947.075	1945.820	1945.922	1239	0	200
2023.05.29	16:00:00	1945.882	1945.882	1944.158	1944.854	1139	0	200
2023.05.29	16:30:00	1944.818	1945.045	1943.162	1943.492	818	0	200
2023.05.29	17:00:00	1943.495	1943.723	1942.772	1943.627	314	0	200
2023.05.29	22:00:00	1943.445	1943.853	1942.661	1943.426	1210	0	200
2023.05.29	22:30:00	1943.394	1944.318	1942.747	1943.024	986	0	200
2023.05.29	23:00:00	1943.023	1943.023	1941.347	1942.164	1159	0	200
2023.05.29	23:30:00	1942.189	1942.564	1941.440	1941.683	1017	0	200
2023.05.30	00:00:00	1941.498	1943.100	1940.991	1941.411	1890	0	200
2023.05.30	00:30:00	1941.380	1942.912	1941.106	1942.656	1538	0	200
2023.05.30	01:00:00	1942.684	1945.111	1942.651	1943.228	2335	0	200
2023.05.30	01:30:00	1943.230	1945.063	1942.956	1944.970	2198	0	200
2023.05.30	02:00:00	1944.965	1946.602	1944.623	1945.652	1736	0	200
2023.05.30	02:30:00	1945.642	1946.311	1944.965	1945.300	1774	0	200
2023.05.30	03:00:00	1945.295	1945.584	1941.903	1942.004	2261	0	200
2023.05.30	03:30:00	1941.977	1942.366	1939.225	1939.446	1717	0	200
2023.05.30	04:00:00	1939.424	1939.964	1937.682	1938.590	1610	0	200
2023.05.30	04:30:00	1938.560	1940.682	1938.489	1938.899	1557	0	200
2023.05.30	05:00:00	1938.892	1938.932	1933.582	1935.038	2193	0	200
2023.05.30	05:30:00	1935.046	1936.788	1932.042	1933.385	3170	0	200
2023.05.30	06:00:00	1933.354	1935.731	1932.170	1935.129	3059	0	200
2023.05.30	06:30:00	1935.097	1937.585	1935.005	1936.891	2782	0	200
2023.05.30	07:00:00	1936.897	1939.200	1934.835	1935.587	3195	0	200
2023.05.30	07:30:00	1935.618	1942.168	1935.094	1942.161	2579	0	200
2023.05.30	08:00:00	1942.149	1944.565	1941.527	1943.599	2629	0	200
2023.05.30	08:30:00	1943.575	1946.678	1943.247	1944.997	2281	0	200
2023.05.30	09:00:00	1944.966	1947.838	1942.390	1947.451	2649	0	200
2023.05.30	09:30:00	1947.486	1952.925	1947.007	1952.858	3118	0	200
2023.05.30	10:00:00	1952.826	1956.294	1952.138	1953.299	3161	0	200
2023.05.30	10:30:00	1953.309	1956.149	1953.279	1955.388	2154	0	200
2023.05.30	11:00:00	1955.408	1956.335	1954.236	1955.327	2288	0	200
2023.05.30	11:30:00	1955.330	1960.700	1955.330	1960.144	3104	0	200
2023.05.30	12:00:00	1960.120	1962.253	1958.478	1959.515	3822	0	200
2023.05.30	12:30:00	1959.545	1959.981	1956.159	1956.455	3199	0	200
2023.05.30	13:00:00	1956.423	1958.192	1952.321	1956.132	3703	0	200
2023.05.30	13:30:00	1956.114	1956.665	1952.424	1952.726	5017	0	200
2023.05.30	14:00:00	1952.692	1957.817	1950.577	1957.709	5474	0	200
2023.05.30	14:30:00	1957.727	1959.829	1956.995	1958.363	3647	0	200
2023.05.30	15:00:00	1958.379	1961.150	1957.709	1960.911	2809	0	200
2023.05.30	15:30:00	1960.881	1962.071	1960.308	1962.071	2379	0	200
2023.05.30	16:00:00	1962.101	1963.479	1961.389	1962.229	2063	0	200
2023.05.30	16:30:00	1962.233	1962.817	1959.713	1959.746	1894	0	200
2023.05.30	17:00:00	1959.756	1959.891	1957.754	1958.753	1915	0	200
2023.05.30	17:30:00	1958.785	1959.480	1957.995	1958.576	1780	0	200
2023.05.30	18:00:00	1958.574	1959.729	1958.283	1958.729	1475	0	200
2023.05.30	18:30:00	1958.760	1959.711	1957.703	1958.428	1569	0	200
2023.05.30	19:00:00	1958.423	1959.733	1957.785	1959.234	1402	0	200
2023.05.30	19:30:00	1959.220	1960.745	1959.197	1960.130	1404	0	200
2023.05.30	20:00:00	1960.098	1960.098	1958.805	1959.291	768	0	200
2023.05.30	20:30:00	1959.292	1959.903	1959.071	1959.359	647	0	200
2023.05.30	22:00:00	1958.994	1959.404	1957.990	1958.745	855	0	200
2023.05.30	22:30:00	1958.778	1959.220	1958.445	1958.581	593	0	200
2023.05.30	23:00:00	1958.599	1959.462	1958.397	1959.276	568	0	200
2023.05.30	23:30:00	1959.270	1959.405	1958.525	1958.535	753	0	200
2023.05.31	00:00:00	1958.544	1959.780	1957.391	1957.952	1397	0	200
